100159,4,110912
100160,4,111280
100161,4,109444
100162,4,109830
100163,4,109831
100164,4,110357
100165,4,110475
100166,4,111503
100167,4,106220
100168,4,106519
100169,4,106582
100170,4,106598
100171,4,106673
100172,4,106697
100173,4,107076
100174,4,107290
100175,4,83658
100176,4,103639
100177,4,103064
100178,4,99348
100179,4,29583
100180,4,32910
100181,4,82509
100182,4,65421
100183,4,68646
100184,4,52357
100185,4,53291
100186,4,33870
100187,4,32138
100188,4,71607
100189,4,53271
100190,4,42332
100191,4,58331
100192,4,76538
100193,4,66817
100194,4,43274
100195,4,82406
100196,4,95016
100197,4,67992
100198,4,95159
100199,4,105236
100200,4,83866
100201,4,72081
100202,4,96754
100203,4,71853
100204,4,78446
100205,4,80684
100206,4,93779
100207,4,82971
100208,4,90605
100209,4,66921
100210,4,78788
100211,4,86190
100212,4,99685
100213,4,78748
100214,4,54215
100215,4,80455
100216,4,93058
100217,4,86879
100218,4,75686
100219,4,88247
100220,4,100519
100221,4,88794
100222,4,81505
100223,4,92005
100224,4,107048
100225,4,88763
100226,4,72431
100227,4,32455
100228,4,97493
100229,4,88258
100230,4,97576
100231,4,84503
100232,4,98635
100233,4,92632
100234,4,51418
100235,4,55824
100236,4,117731
100237,4,79945
100238,4,102975
100239,4,84726
100240,4,92007
100241,4,103776
100242,4,77631
100243,4,73195
100244,4,77766
100245,4,105435
100246,4,119567
100247,4,119654
100248,4,83131
100249,4,90329
100250,4,120890
100251,4,117786
100252,4,120591
100253,4,122151
100254,4,67116
100255,4,75148
100256,4,95953
100257,4,91369
100258,4,88847
100259,4,84516
100260,4,93409
100261,4,104714
100262,4,87363
100263,4,89218
100264,4,76054
100265,4,34492
100266,4,94947
100267,4,87182
100268,4,88814
100269,4,78869
100270,4,91059
100271,4,97523
100272,4,98213
100273,4,61852
100274,4,48280
100275,4,97757
100276,4,55254
100277,4,89731
100278,4,46183
100279,4,78158
100280,4,102803
100281,4,53285
100282,4,88161
100283,4,19422
100284,4,84827
100285,4,79367
100286,4,83798
100287,4,86066
100288,4,87469
100289,4,101272
100290,4,83791
100291,4,90633
100292,4,89469
100293,4,88128
100294,4,88323
100295,4,94721
100296,4,96446
100297,4,94226
100298,4,98258
100299,4,96073
100300,4,104257
100301,4,105151
100302,4,91954
100303,4,89155
100304,4,83944
100305,4,88011
100306,4,79817
100307,4,51622
100308,4,91605
100309,4,94964
100310,4,99422
100311,4,120915
100312,4,78346
100313,4,84156
100314,4,145660
100315,4,99052
100316,4,87332
100317,4,132347
100318,4,91557
100319,4,131325
100320,4,66765
100321,4,80339
100322,4,85995
100323,4,94737
100324,4,85334
100325,4,104839
100326,4,89175
100327,4,82348
100328,4,73812
100329,4,86154
100330,4,91799
100331,4,100802
100332,4,91042
100333,4,81633
100334,4,100502
100335,4,96438
100336,4,70328
100337,4,83767
100338,4,70608
100339,4,86465
100340,4,79540
100341,4,101605
100342,4,94027
100343,4,93010
100344,4,95631
100345,4,101889
100346,4,87231
100347,4,107659
100348,4,83929
100349,4,88683
100350,4,104694
100351,4,105812
100352,4,104684
100353,4,92106
100354,5,113228
100355,5,112697
100356,5,116483
100357,5,115685
100358,5,112384
100359,5,109686
100360,5,110527
100361,5,109040
100362,5,109830
100363,5,110357
100364,5,110475
100365,5,111257
100366,5,106673
100367,5,107614
100368,5,99785
100369,5,103639
100370,5,101414
100371,5,100405
100372,5,117218
100373,5,68646
100374,5,52357
100375,5,32138
100376,5,42332
100377,5,59742
100378,5,73486
100379,5,71562
100380,5,61722
100381,5,98635
100382,5,77631
100383,5,116695
100384,5,119528
100385,5,119567
100386,5,120382
100387,5,120338
100388,5,120888
100389,5,119822
100390,5,129387
100391,5,95953
100392,5,88847
100393,5,70047
100394,5,99674
100395,5,97757
100396,5,120812
100397,5,120587
100398,5,120623
100399,5,128853
100400,5,151804
100401,5,145660
100402,5,142342
100403,5,163651
100404,5,167404
100405,5,131325
100406,5,91042
100407,5,120601
100408,5,120363
100409,5,134119
100410,5,195685
100411,5,187393
100412,5,181875
100413,5,212338
100414,5,241303
100415,5,207201
100416,5,162222
100417,5,212346
100418,5,126029
100419,5,203009
100420,5,250494
100421,5,252866
100422,5,240772
100423,5,268978
100424,5,258000
100425,5,259446
100426,5,145487
100427,5,257044
100428,5,310793
100429,5,298130
100430,5,295297
100431,5,253474
100432,5,286499
100433,5,315327
100434,5,266543
100435,5,289043
100436,5,335266
100437,5,314331
100438,5,374900
100439,5,390521
100440,5,361596
100441,5,316654
100442,5,343818
100443,5,405159
100444,5,395169
100445,5,367594
100446,5,375679
100447,5,356910
100448,5,396269
100449,5,405422
100450,5,358273
100451,5,363771
100452,5,360717
100453,5,443453
100454,6,75314
100455,6,112642
100456,6,113492
100457,6,110413
100458,6,32910
100459,6,52357
100460,6,56172
100461,6,50212
100462,6,92005
100463,6,61512
100464,6,97493
100465,6,117666
100466,6,118842
100467,6,119395
100468,6,120885
100469,6,120647
100470,6,120902
100471,6,97733
100472,6,47478
100473,6,96734
100474,6,94721
100475,6,151804
100476,6,74812
100477,6,63442
100478,6,133093
100479,6,73629
100480,6,130827
100481,6,132347
100482,6,129167
100483,6,120188
100484,6,120655
100485,6,120363
100486,6,134847
100487,6,120630
100488,6,162346
100489,6,259711
100490,6,167261
100491,6,299977
100492,6,167260
100493,6,338013
100494,6,304141
100495,6,316654
100496,6,333766
100497,6,365748
100498,7,114709
100499,7,113189
100500,7,113161
100501,7,112792
100502,7,112431
100503,7,112749
100504,7,116483
100505,7,112573
100506,7,113326
100507,7,115685
100508,7,114287
100509,7,114558
100510,7,114887
100511,7,76759
100512,7,110428
100513,7,111282
100514,7,111161
100515,7,111280
100516,7,114694
100517,7,109045
100518,7,109813
100519,7,109830
100520,7,109831
100521,7,110357
100522,7,110475
100523,7,111257
100524,7,111503
100525,7,107290
100526,7,107614
100527,7,108101
100528,7,108160
100529,7,83658
100530,7,107688
100531,7,103639
100532,7,103064
100533,7,99348
100534,7,96895
100535,7,29583
100536,7,101414
100537,7,82509
100538,7,117128
100539,7,117979
100540,7,118114
100541,7,115963
100542,7,117998
100543,7,115624
100544,7,112691
100545,7,116629
100546,7,116213
100547,7,62622
100548,7,95016
100549,7,67992
100550,7,95159
100551,7,79470
100552,7,83866
100553,7,72081
100554,7,82340
100555,7,71853
100556,7,108598
100557,7,80684
100558,7,93779
100559,7,82971
100560,7,86190
100561,7,80455
100562,7,104361
100563,7,86879
100564,7,86197
100565,7,88247
100566,7,97441
100567,7,88763
100568,7,91203
100569,7,72431
100570,7,52618
100571,7,88258
100572,7,97576
100573,7,84503
100574,7,97351
100575,7,98635
100576,7,117057
100577,7,79945
100578,7,102975
100579,7,98382
100580,7,84726
100581,7,88170
100582,7,92007
100583,7,93822
100584,7,115641
100585,7,104691
100586,8,114746
100587,8,114681
100588,8,114369
100589,8,114814
100590,8,112573
100591,8,76759
100592,8,110638
100593,8,110912
100594,8,111161
100595,8,109830
100596,8,106977
100597,8,107977
100598,8,108002
100599,8,108052
100600,8,108174
100601,8,103064
100602,8,102926
100603,8,117381
100604,8,117913
100605,8,68646
100606,8,80684
100607,8,93779
100608,8,82971
100609,8,86190
100610,8,54215
100611,8,86879
100612,8,81505
100613,8,92005
100614,8,107048
100615,8,88763
100616,8,97576
100617,8,97351
100618,8,117666
100619,8,73195
100620,8,116695
100621,8,119229
100622,8,118880
100623,8,119488
100624,8,119174
100625,8,90329
100626,8,119217
100627,8,119099
100628,8,120888
100629,8,120647
100630,8,95953
100631,8,120815
100632,8,88161
100633,8,84649
100634,8,94226
100635,8,104952
100636,8,118799
100637,8,120586
100638,8,120660
100639,8,97958
100640,8,151804
100641,8,133093
100642,8,87332
100643,8,167404
100644,8,131325
100645,8,80339
100646,8,94737
100647,8,85334
100648,8,164181
100649,8,169547
100650,8,91042
100651,8,137523
100652,8,120689
100653,8,172495
100654,8,210945
100655,8,212338
100656,8,190332
100657,8,208092
100658,8,181536
100659,8,181865
100660,8,209144
100661,8,86250
100662,8,227445
100663,8,198781
100664,8,241527
100665,8,240772
100666,8,211915
100667,8,120737
100668,8,268978
100669,8,245844
100670,8,121765
100671,8,181689
100672,8,257044
100673,8,289765
100674,8,86373
100675,8,310793
100676,8,167261
100677,8,264464
100678,8,266543
100679,8,317740
100680,8,327056
100681,8,266697
100682,8,313542
100683,8,325710
100684,8,167260
100685,8,338013
100686,8,378194
100687,8,332280
100688,8,333766
100689,8,318462
100690,8,365748
100691,8,401792
100692,8,375679
100693,8,121766
100694,8,372784
100695,8,396269
100696,8,365737
100697,8,358273
100698,8,398375
100699,8,417433
100700,8,408345
100701,8,427229
100702,9,114709
100703,9,114388
100704,9,114057
100705,9,112818
100706,9,114369
100707,9,111161
100708,9,107616
100709,9,107943
100710,9,108052
100711,9,108101
100712,9,102926
100713,9,116282
100714,9,117500
100715,9,117509
100716,9,101811
100717,9,117631
100718,9,117666
100719,9,116477
100720,9,118556
100721,9,118884
100722,9,120148
100723,9,120382
100724,9,119217
100725,9,120338
100726,9,119822
100727,9,120815
100728,9,120631
100729,9,83791
100730,9,100212
100731,9,104257
100732,9,120812
100733,9,122690
100734,9,99487
100735,9,120587
100736,9,104952
100737,9,120324
100738,9,138097
100739,9,120863
100740,9,120784
100741,9,132477
100742,9,122933
100743,9,133093
100744,9,120915
100745,9,167404
100746,9,63823
100747,10,114814
100748,10,112288
100749,10,111161
100750,10,109040
100751,10,109045
100752,10,96895
100753,10,109592
100754,10,95016
100755,10,105236
100756,10,92099
100757,10,96754
100758,10,80684
100759,10,93779
100760,10,82971
100761,10,90605
100762,10,86190
100763,10,80455
100764,10,88247
100765,10,97576
100766,10,117666
100767,10,116506
100768,10,118548
100769,10,118615
100770,10,102494
100771,10,118583
100772,10,119217
100773,10,120255
100774,10,119053
100775,10,129387
100776,10,102250
100777,10,89941
100778,10,88011
100779,10,84602
100780,10,122933
100781,10,133093
100782,10,120657
100783,10,138304
100784,10,145531
100785,10,164181
100786,10,150377
100787,10,120188
100788,10,167427
100789,10,95270
100790,10,185371
100791,10,145681
100792,10,97240
100793,11,114814
100794,11,116367
100795,11,110647
100796,11,113114
100797,11,110912
100798,11,117951
100799,11,116778
100800,11,33467
100801,11,102798
100802,11,60196
100803,11,104691
100804,11,122151
100805,11,109520
100806,11,133189
100807,11,167404
100808,11,97216
100809,11,310793
100810,11,308508
100811,11,94791
100812,11,407887
100813,11,758766
100814,11,200465
100815,11,1130080
100816,11,1587707
100817,11,1375666
100818,11,840361
100819,11,1645089
100820,11,1559549
100821,11,1542344
100822,11,780504
100823,11,1392170
100824,11,1345836
100825,11,1687247
100826,11,1074638
100827,11,1397280
100828,11,454876
100829,11,1454468
100830,11,1951264
100831,12,110148
100832,12,108065
100833,12,108149
100834,12,116282
100835,12,117705
100836,12,117998
100837,12,115624
100838,12,58331
100839,12,43274
100840,12,70707
100841,12,93779
100842,12,106308
100843,12,80455
100844,12,75686
100845,12,67185
100846,12,96332
100847,12,84726
100848,12,73195
100849,12,118842
100850,12,118715
100851,12,86973
100852,12,120623
100853,12,92076
100854,12,63442
100855,12,84745
100856,12,137523
100857,12,205000
100858,12,124315
100859,12,134119
100860,12,145653
100861,12,181984
100862,12,186045
100863,12,195685
100864,12,117468
100865,12,87175
100866,12,99800
100867,12,42897
100868,12,87277
100869,12,120903
100870,12,200530
100871,12,161081
100872,12,210234
100873,12,52561
100874,12,103241
100875,12,200550
100876,12,186566
100877,12,156757
100878,12,195234
100879,12,99005
100880,12,98384
100881,12,191397
100882,12,209958
100883,12,188640
100884,12,236388
100885,12,102510
100886,12,46303
100887,12,59017
100888,12,160009
100889,12,234137
100890,12,161216
100891,12,74851
100892,13,114709
100893,13,114369
100894,13,112573
100895,13,110527
100896,13,110912
100897,13,111161
100898,13,109830
100899,13,110213
100900,13,107290
100901,13,108002
100902,13,108052
100903,13,108071
100904,13,99653
100905,13,99348
100906,13,58385
100907,13,32138
100908,13,102798
100909,13,92005
100910,13,107048
100911,13,122151
100912,13,95953
100913,13,120623
100914,13,133093
100915,13,147800
100916,13,129167
100917,13,167404
100918,13,85334
100919,13,171804
100920,13,91042
100921,13,120363
100922,13,120689
100923,13,104694
100924,13,79588
100925,13,184894
100926,13,126029
100927,13,213149
100928,13,101587
100929,13,252866
100930,13,246578
100931,13,198781
100932,13,120737
100933,13,264464
100934,13,266543
100935,13,338013
100936,13,185906
100937,13,440963
100938,13,468569
100939,13,1205489
100940,13,1022603
100941,13,435761
100942,13,926084
100943,13,1201607
100944,13,401729
100945,14,29583
100946,14,80684
100947,14,120338
100948,14,77305
100949,14,120623
100950,14,120794
100951,14,120915
100952,14,145660
100953,14,87332
100954,14,141369
100955,14,163187
100956,14,126916
100957,14,120363
100958,14,164912
100959,14,177789
100960,14,183523
100961,14,120755
100962,14,120630
100963,14,216216
100964,14,170016
100965,15,114709
100966,15,113497
100967,15,113041
100968,15,113277
100969,15,113189
100970,15,112346
100971,15,0
100972,15,113987
100973,15,112641
100974,15,114388
100975,15,112281
100976,15,113161
100977,15,112722
100978,15,113627
100979,15,114746
100980,15,112431
100981,15,112818
100982,15,112697
100983,15,113855
100984,15,114369
100985,15,114814
100986,15,113819
100987,15,113862
100988,15,116367
100989,15,112379
100990,15,115639
100991,15,115759
100992,15,115734
100993,15,116483
100994,15,117110
100995,15,112573
100996,15,75314
100997,15,113326
100998,15,109424
100999,15,116324
101000,15,112442
101001,15,109093
101002,15,112384
101003,15,112462
101004,15,109370
101005,15,112715
101006,15,112740
101007,15,109508
101008,15,112851
101009,15,112857
101010,15,112864
101011,15,113243
101012,15,113481
101013,15,113540
101014,15,113677
101015,15,113749
101016,15,113957
101017,15,114436
101018,15,114508
101019,15,114558
101020,15,114898
101021,15,110882
101022,15,112471
101023,15,112508
101024,15,109445
101025,15,109635
101026,15,109642
101027,15,109686
101028,15,111797
101029,15,109759
101030,15,109707
101031,15,113097
101032,15,110057
101033,15,110005
101034,15,110099
101035,15,110148
101036,15,76759
101037,15,103994
101038,15,110632
101039,15,114069
101040,15,110413
101041,15,110912
101042,15,110932
101043,15,111495
101044,15,108394
101045,15,111507
101046,15,111282
101047,15,111070
101048,15,111161
101049,15,114594
101050,15,111280
101051,15,114788
101052,15,114924
101053,15,110598
101054,15,109040
101055,15,109444
101056,15,109506
101057,15,109813
101058,15,109830
101059,15,109831
101060,15,110357
101061,15,110475
101062,15,110622
101063,15,110771
101064,15,110950
101065,15,105226
101066,15,111257
101067,15,111503
101068,15,111742
101069,15,109361
101070,15,106519
101071,15,106582
101072,15,106598
101073,15,106673
101074,15,106677
101075,15,106697
101076,15,106918
101077,15,106977
101078,15,107144
101079,15,110074
101080,15,107206
101081,15,107290
101082,15,107302
101083,15,107322
101084,15,107362
101085,15,116253
101086,15,107614
101087,15,107818
101088,15,107822
101089,15,107977
101090,15,108002
101091,15,108052
101092,15,108122
101093,15,108160
101094,15,108162
101095,15,83658
101096,15,108174
101097,15,108328
101098,15,107688
101099,15,108399
101100,15,108515
101101,15,114906
101102,15,111252
101103,15,99785
101104,15,99653
101105,15,103639
101106,15,103064
101107,15,99348
101108,15,96895
101109,15,102926
101110,15,29583
101111,15,100405
101112,15,116282
101113,15,82509
101114,15,117381
101115,15,115956
101116,15,117060
101117,15,116768
101118,15,114787
101119,15,62711
101120,15,58898
101121,15,117979
101122,15,118114
101123,15,115963
101124,15,117500
101125,15,117998
101126,15,112691
101127,15,115571
101128,15,57012
101129,15,117765
101130,15,117951
101131,15,116629
101132,15,115798
101133,15,116778
101134,15,116213
101135,15,117218
101136,15,116365
101137,15,116905
101138,15,117333
101139,15,118113
101140,15,117628
101141,15,117438
101142,15,115857
101143,15,115632
101144,15,68646
101145,15,115736
101146,15,45152
101147,15,52357
101148,15,47396
101149,15,53125
101150,15,53604
101151,15,53291
101152,15,56923
101153,15,34583
101154,15,33870
101155,15,58385
101156,15,46250
101157,15,32138
101158,15,31381
101159,15,43014
101160,15,33467
101161,15,62622
101162,15,42192
101163,15,38109
101164,15,38650
101165,15,115678
101166,15,106611
101167,15,59742
101168,15,95016
101169,15,117589
101170,15,116908
101171,15,117509
101172,15,117802
101173,15,67992
101174,15,95159
101175,15,61418
101176,15,92890
101177,15,105236
101178,15,103772
101179,15,101761
101180,15,104036
101181,15,104348
101182,15,83866
101183,15,99371
101184,15,92099
101185,15,117318
101186,15,96754
101187,15,91288
101188,15,71853
101189,15,118147
101190,15,108598
101191,15,103850
101192,15,97108
101193,15,101765
101194,15,50825
101195,15,99703
101196,15,116209
101197,15,98724
101198,15,96257
101199,15,73486
101200,15,80684
101201,15,93779
101202,15,82971
101203,15,88846
101204,15,90605
101205,15,60196
101206,15,50083
101207,15,56172
101208,15,66921
101209,15,56592
101210,15,78788
101211,15,64116
101212,15,86190
101213,15,93191
101214,15,41959
101215,15,99685
101216,15,78748
101217,15,106308
101218,15,89881
101219,15,97202
101220,15,54215
101221,15,80455
101222,15,71562
101223,15,93058
101224,15,104361
101225,15,86879
101226,15,81398
101227,15,75686
101228,15,86197
101229,15,82096
101230,15,70735
101231,15,67185
101232,15,88247
101233,15,100519
101234,15,79522
101235,15,97165
101236,15,61722
101237,15,52311
101238,15,100263
101239,15,50212
101240,15,56801
101241,15,71315
101242,15,40897
101243,15,81505
101244,15,92005
101245,15,22100
101246,15,57115
101247,15,77416
101248,15,82269
101249,15,107048
101250,15,105695
101251,15,56218
101252,15,88763
101253,15,66206
101254,15,61512
101255,15,101640
101256,15,32553
101257,15,44706
101258,15,38355
101259,15,52618
101260,15,88258
101261,15,85809
101262,15,94006
101263,15,97576
101264,15,83987
101265,15,89886
101266,15,97351
101267,15,73341
101268,15,64115
101269,15,98635
101270,15,103644
101271,15,56869
101272,15,51418
101273,15,103874
101274,15,103919
101275,15,117731
101276,15,117666
101277,15,117293
101278,15,99423
101279,15,103776
101280,15,77631
101281,15,105690
101282,15,73195
101283,15,116996
101284,15,116695
101285,15,93822
101286,15,105435
101287,15,115641
101288,15,117571
101289,15,118111
101290,15,116922
101291,15,119008
101292,15,119951
101293,15,120053
101294,15,115964
101295,15,116041
101296,15,119528
101297,15,119229
101298,15,116783
101299,15,118541
101300,15,120032
101301,15,118655
101302,15,119116
101303,15,119809
101304,15,119567
101305,15,117561
101306,15,118880
101307,15,120179
101308,15,118688
101309,15,119738
101310,15,119094
101311,15,119654
101312,15,118884
101313,15,118887
101314,15,118883
101315,15,118571
101316,15,99810
101317,15,119051
101318,15,119874
101319,15,119488
101320,15,119174
101321,15,119349
101322,15,118842
101323,15,119345
101324,15,118971
101325,15,119107
101326,15,119177
101327,15,83131
101328,15,118749
101329,15,120201
101330,15,120148
101331,15,120382
101332,15,120483
101333,15,118583
101334,15,118632
101335,15,119217
101336,15,120082
101337,15,120255
101338,15,120338
101339,15,120347
101340,15,119396
101341,15,118715
101342,15,119223
101343,15,120885
101344,15,118929
101345,15,120696
101346,15,120693
101347,15,119099
101348,15,120888
101349,15,120184
101350,15,119822
101351,15,120873
101352,15,120890
101353,15,120642
101354,15,119942
101355,15,124179
101356,15,124295
101357,15,120738
101358,15,120176
101359,15,120728
101360,15,120906
101361,15,120265
101362,15,119448
101363,15,120841
101364,15,120647
101365,15,120685
101366,15,118798
101367,15,119375
101368,15,127723
101369,15,139362
101370,15,122529
101371,15,120902
101372,15,120780
101373,15,120321
101374,15,120591
101375,15,138704
101376,15,129387
101377,15,47296
101378,15,61811
101379,15,64665
101380,15,67116
101381,15,75148
101382,15,79417
101383,15,81283
101384,15,95953
101385,15,97239
101386,15,67309
101387,15,88847
101388,15,84516
101389,15,70047
101390,15,93409
101391,15,87363
101392,15,89218
101393,15,120746
101394,15,17136
101395,15,96874
101396,15,99088
101397,15,34492
101398,15,47478
101399,15,94947
101400,15,119558
101401,15,120815
101402,15,82199
101403,15,97523
101404,15,120768
101405,15,131857
101406,15,98213
101407,15,90756
101408,15,88161
101409,15,84827
101410,15,102250
101411,15,87469
101412,15,101272
101413,15,120832
101414,15,92513
101415,15,90305
101416,15,83791
101417,15,91790
101418,15,80801
101419,15,63522
101420,15,88323
101421,15,120611
101422,15,94721
101423,15,44079
101424,15,94226
101425,15,128442
101426,15,123755
101427,15,92699
101428,15,98258
101429,15,104257
101430,15,107211
101431,15,120812
101432,15,122690
101433,15,126604
101434,15,84787
101435,15,105151
101436,15,99487
101437,15,120587
101438,15,104952
101439,15,73440
101440,15,86837
101441,15,80678
101442,15,147612
101443,15,120789
101444,15,118799
101445,15,120586
101446,15,120684
101447,15,133952
101448,15,127536
101449,15,119643
101450,15,50783
101451,15,120660
101452,15,120623
101453,15,140888
101454,15,154420
101455,15,24216
101456,15,89017
101457,15,89155
101458,15,87928
101459,15,124198
101460,15,120324
101461,15,128445
101462,15,138097
101463,15,89370
101464,15,88011
101465,15,88933
101466,15,88930
101467,15,128853
101468,15,120863
101469,15,133751
101470,15,118564
101471,15,139699
101472,15,91064
101473,15,91605
101474,15,92086
101475,15,120784
101476,15,132477
101477,15,151804
101478,15,134273
101479,15,74812
101480,15,122933
101481,15,139134
101482,15,120735
101483,15,129332
101484,15,120757
101485,15,133093
101486,15,147800
101487,15,129280
101488,15,120449
101489,15,154506
101490,15,139239
101491,15,151738
101492,15,133363
101493,15,125659
101494,15,120797
101495,15,126886
101496,15,120907
101497,15,137494
101498,15,120616
101499,15,165078
101500,15,120915
101501,15,78346
101502,15,21884
101503,15,73629
101504,15,125439
101505,15,126261
101506,15,145660
101507,15,120802
101508,15,130827
101509,15,99052
101510,15,158983
101511,15,120891
101512,15,162677
101513,15,163651
101514,15,137363
101515,15,158811
101516,15,185937
101517,15,120663
101518,15,139414
101519,15,87332
101520,15,97428
101521,15,157503
101522,15,149261
101523,15,132347
101524,15,49406
101525,15,56193
101526,15,144168
101527,15,129167
101528,15,167404
101529,15,155267
101530,15,138946
101531,15,131325
101532,15,80339
101533,15,85995
101534,15,94737
101535,15,107798
101536,15,73802
101537,15,145531
101538,15,164181
101539,15,169547
101540,15,68473
101541,15,150377
101542,15,120188
101543,15,56443
101544,15,171804
101545,15,165854
101546,15,86200
101547,15,100802
101548,15,91042
101549,15,65571
101550,15,58150
101551,15,55928
101552,15,119256
101553,15,137523
101554,15,97123
101555,15,163988
101556,15,59319
101557,15,93870
101558,15,96438
101559,15,97742
101560,15,59800
101561,15,120601
101562,15,119698
101563,15,120596
101564,15,145681
101565,15,140352
101566,15,181288
101567,15,156729
101568,15,200071
101569,15,97240
101570,15,106856
101571,15,55630
101572,15,94012
101573,15,86465
101574,15,101669
101575,15,120655
101576,15,101605
101577,15,164312
101578,15,162661
101579,15,143145
101580,15,185125
101581,15,40522
101582,15,93010
101583,15,95631
101584,15,101393
101585,15,101889
101586,15,146675
101587,15,120363
101588,15,160513
101589,15,158371
101590,15,28950
101591,15,205000
101592,15,120689
101593,15,124315
101594,15,141974
101595,15,67328
101596,15,164912
101597,15,175880
101598,15,64276
101599,15,146838
101600,15,125664
101601,15,177789
101602,15,134119
101603,15,120866
101604,15,192335
101605,15,120834
101606,15,83929
101607,15,100318
101608,15,186975
101609,15,104797
101610,15,106246
101611,15,105793
101612,15,104694
101613,15,105112
101614,15,105415
101615,15,105665
101616,15,104684
101617,15,103905
101618,15,104815
101619,15,103759
101620,15,134084
101621,15,144117
101622,15,163978
101623,15,184907
101624,15,181984
101625,15,134847
101626,15,190138
101627,15,21749
101628,15,184858
101629,15,185014
101630,15,158583
101631,15,164756
101632,15,165798
101633,15,101698
101634,15,94812
101635,15,72890
101636,15,102138
101637,15,91934
101638,15,195685
101639,15,195714
101640,15,103074
101641,15,77975
101642,15,99317
101643,15,36775
101644,15,93105
101645,15,57261
101646,15,27977
101647,15,75860
101648,15,99871
101649,15,112950
101650,15,146882
101651,15,192614
101652,15,102057
101653,15,100157
101654,15,74958
101655,15,93640
101656,15,186151
101657,15,122459
101658,15,93773
101659,15,191754
101660,15,144084
101661,15,171433
101662,15,166175
101663,15,83833
101664,15,80487
101665,15,141926
101666,15,159097
101667,15,189584
101668,15,154421
101669,15,220100
101670,15,96324
101671,15,172495
101672,15,171359
101673,15,215129
101674,15,196216
101675,15,120755
101676,15,184894
101677,15,154443
101678,15,64757
101679,15,58576
101680,15,76752
101681,15,79574
101682,15,71807
101683,15,71230
101684,15,86979
101685,15,91635
101686,15,187078
101687,15,102592
101688,15,71360
101689,15,70666
101690,15,15648
101691,15,120913
101692,15,186253
101693,15,120630
101694,15,183505
101695,15,177971
101696,15,89118
101697,15,159382
101698,15,175142
101699,15,179116
101700,15,215369
101701,15,60176
101702,15,120903
101703,15,200530
101704,15,161081
101705,15,205735
101706,15,52561
101707,15,171865
101708,15,200550
101709,15,164052
101710,15,186566
101711,15,234853
101712,15,130444
101713,15,191397
101714,15,209958
101715,15,95705
101716,15,204946
101717,15,187696
101718,15,171580
101719,15,202677
101720,15,181875
101721,15,168629
101722,15,218839
101723,15,210075
101724,15,215545
101725,15,212338
101726,15,180093
101727,15,208874
101728,15,160484
101729,15,249462
101730,15,230030
101731,15,223897
101732,15,160127
101733,15,185431
101734,15,199753
101735,15,203230
101736,15,66995
101737,15,216216
101738,15,186894
101739,15,170016
101740,15,230591
101741,15,213203
101742,15,180073
101743,15,217869
101744,15,190332
101745,15,228750
101746,15,190865
101747,15,93428
101748,15,92106
101749,15,94291
101750,15,88850
101751,15,208092
